player_id,short_name,fifa_version,long_name,height_cm,overall,age,nationality_name,pace,shooting,passing,dribbling,defending,physic
235410,Y. En-Nesyri,24.0,Youssef En-Nesyri,188,82,26,Morocco,81.0,82.0,63.0,76.0,36.0,79.0
173608,Joselu,24.0,José Luis Mato Sanmartín,192,82,33,Spain,63.0,84.0,69.0,74.0,33.0,77.0
178509,O. Giroud,24.0,Olivier Giroud,193,82,36,France,43.0,83.0,74.0,74.0,42.0,80.0
184134,Fernando,24.0,Fernando Francisco Reges,183,82,35,Brazil,63.0,62.0,74.0,73.0,82.0,81.0
192318,M. Götze,24.0,Mario Götze,176,82,31,Germany,63.0,75.0,83.0,85.0,55.0,71.0
192366,N. Otamendi,24.0,Nicolás Hernán Gonzalo Otamendi,183,82,35,Argentina,64.0,57.0,64.0,59.0,83.0,85.0
196978,C. Wilson,24.0,Callum Wilson,180,82,31,England,80.0,82.0,67.0,79.0,42.0,76.0
198176,S. de Vrij,24.0,Stefan de Vrij,189,82,31,Netherlands,64.0,41.0,64.0,69.0,84.0,76.0
199434,D. Tadić,24.0,Dušan Tadić,181,82,34,Serbia,64.0,80.0,85.0,83.0,43.0,76.0
199482,A. Lopes,24.0,Anthony Lopes,184,82,32,Portugal,,,,,,
199503,G. Xhaka,24.0,Granit Xhaka,185,82,30,Switzerland,49.0,74.0,82.0,73.0,75.0,82.0
201942,Roberto Firmino,24.0,Roberto Firmino Barbosa de Oliveira,181,82,31,Brazil,70.0,77.0,79.0,87.0,58.0,77.0
204525,Iñigo Martínez,24.0,Íñigo Martínez Berridi,182,82,32,Spain,71.0,56.0,67.0,61.0,82.0,80.0
204639,S. Savić,24.0,Stefan Savić,187,82,32,Montenegro,64.0,35.0,57.0,57.0,85.0,80.0
204963,Carvajal,24.0,Daniel Carvajal Ramos,173,82,31,Spain,82.0,54.0,76.0,79.0,77.0,79.0
207410,M. Kovačić,24.0,Mateo Kovačić,177,82,29,Croatia,69.0,69.0,82.0,87.0,71.0,70.0
209889,R. Guerreiro,24.0,Raphaël Adelino José Guerreiro,170,82,29,Portugal,65.0,78.0,85.0,88.0,76.0,55.0
210047,F. Schär,24.0,Fabian Lukas Schär,188,82,31,Switzerland,54.0,68.0,75.0,73.0,84.0,77.0
210411,Otávio,24.0,Otávio Edmilson da Silva Monteiro,171,82,28,Portugal,78.0,70.0,81.0,85.0,66.0,74.0
211688,Gayà,24.0,José Luís Gayà Peña,172,82,28,Spain,81.0,61.0,77.0,79.0,78.0,74.0
211738,M. Flekken,24.0,Mark Flekken,195,82,30,Netherlands,,,,,,
212096,V. Grifo,24.0,Vincenzo Grifo,180,82,30,Italy,71.0,80.0,83.0,81.0,40.0,64.0
212242,R. Andrich,24.0,Robert Andrich,186,82,28,Germany,57.0,76.0,76.0,73.0,81.0,85.0
212814,João Mário,24.0,João Mário Naval da Costa Eduardo,179,82,30,Portugal,70.0,79.0,81.0,83.0,69.0,70.0
213516,Ricardo Horta,24.0,Ricardo Jorge da Luz Horta,173,82,28,Portugal,80.0,83.0,80.0,80.0,43.0,70.0
214997,Á. Correa,24.0,Ángel Martín Correa,171,82,28,Argentina,85.0,84.0,77.0,86.0,50.0,75.0
216320,S. Fofana,24.0,Seko Fofana,185,82,28,Côte d'Ivoire,71.0,77.0,76.0,80.0,73.0,86.0
219522,J. Ledesma,24.0,Jeremías Conan Ledesma,186,82,30,Argentina,,,,,,
220502,M. Zaccagni,24.0,Mattia Zaccagni,177,82,28,Italy,87.0,77.0,74.0,88.0,57.0,67.0
224987,I. Provedel,24.0,Ivan Provedel,192,82,29,Italy,,,,,,
228618,F. Mendy,24.0,Ferland Mendy,180,82,28,France,92.0,64.0,76.0,77.0,77.0,86.0
230182,Lucas Mantela,24.0,Lucas Luciano Mantela Patrício,183,82,23,Brazil,,,,,,
230375,Josué Chiamulera,24.0,Josué Durval Chiamulera Vaz,185,82,31,Brazil,78.0,43.0,56.0,64.0,84.0,79.0
231591,Javi Galán,24.0,Javier Galán Gil,172,82,28,Spain,81.0,56.0,77.0,83.0,79.0,72.0
232498,Isi Palazón,24.0,Isaac Palazón Camacho,169,82,28,Spain,84.0,79.0,79.0,82.0,39.0,64.0
234642,É. Mendy,24.0,Édouard Mendy,197,82,31,Senegal,,,,,,
241788,M. Taremi,24.0,Mehdi Taremi,185,82,30,Iran,78.0,81.0,76.0,81.0,38.0,74.0
263578,Balde,24.0,Alejandro Balde Martínez,175,81,19,Spain,91.0,48.0,73.0,78.0,75.0,64.0
237678,I. Konaté,24.0,Ibrahima Konaté,194,81,24,France,77.0,34.0,57.0,68.0,82.0,82.0
242444,João Félix,24.0,João Félix Sequeira,181,81,23,Portugal,81.0,79.0,78.0,85.0,40.0,67.0
244675,Sancet,24.0,Oihan Sancet Tirapu,188,81,23,Spain,73.0,77.0,77.0,82.0,61.0,73.0
255475,Antony,24.0,Antony Matheus dos Santos,172,81,23,Brazil,83.0,76.0,74.0,87.0,46.0,73.0
233731,A. Isak,24.0,Alexander Isak,192,81,23,Sweden,83.0,81.0,72.0,84.0,39.0,72.0
246172,S. Chukwueze,24.0,Samuel Chimerenka Chukwueze,172,81,24,Nigeria,89.0,75.0,74.0,84.0,36.0,63.0
253306,M. Ugarte,24.0,Manuel Ugarte Ribeiro,182,81,22,Uruguay,72.0,64.0,73.0,77.0,77.0,80.0
247263,E. Tapsoba,24.0,Edmond Fayçal Tapsoba,194,81,24,Burkina Faso,75.0,54.0,65.0,70.0,82.0,79.0
247394,D. Kulusevski,24.0,Dejan Kulusevski,186,81,23,Sweden,76.0,77.0,80.0,84.0,56.0,75.0
228881,D. Calabria,24.0,Davide Calabria,177,81,26,Italy,79.0,57.0,71.0,77.0,79.0,73.0
229984,B. Chilwell,24.0,Ben Chilwell,180,81,26,England,74.0,60.0,78.0,78.0,77.0,73.0
233064,M. Mount,24.0,Mason Mount,181,81,24,England,72.0,79.0,82.0,80.0,56.0,67.0
233195,X. Schlager,24.0,Xaver Schlager,174,81,25,Austria,74.0,70.0,74.0,78.0,75.0,80.0
233927,Lucas Paquetá,24.0,Lucas Tolentino Coelho de Lima,180,81,25,Brazil,72.0,77.0,79.0,84.0,69.0,76.0
235173,I. Sangaré,24.0,Ibrahim Sangaré,191,81,25,Côte d'Ivoire,66.0,66.0,74.0,75.0,81.0,86.0
235844,E. Álvarez,24.0,Edson Omar Álvarez Velázquez,187,81,25,Mexico,68.0,58.0,68.0,70.0,82.0,87.0
240690,N. González,24.0,Nicolás Iván González,180,81,25,Argentina,87.0,76.0,73.0,83.0,45.0,64.0
243576,Pedro Porro,24.0,Pedro Antonio Porro Sauceda,173,81,23,Spain,82.0,73.0,77.0,81.0,74.0,77.0
243630,J. David,24.0,Jonathan Christian David,175,81,23,Canada,82.0,81.0,71.0,78.0,34.0,75.0
204883,B. Samba,24.0,Brice Samba,187,81,29,France,,,,,,
206585,Kepa,24.0,Kepa Arrizabalaga Revuelta,189,81,28,Spain,,,,,,
211990,O. Vlachodimos,24.0,Odisseas Vlachodimos,190,81,29,Greece,,,,,,
230899,A. Lookman,24.0,Ademola Lookman,174,81,25,Nigeria,86.0,81.0,69.0,85.0,30.0,67.0
251892,Beto,24.0,Norberto Bercique Gomes Betuncal,194,81,25,Portugal,86.0,79.0,59.0,75.0,25.0,84.0
208268,B. Cristante,24.0,Bryan Cristante,186,81,28,Italy,53.0,73.0,78.0,75.0,78.0,82.0
208920,N. Aké,24.0,Nathan Aké,180,81,28,Netherlands,75.0,53.0,72.0,74.0,82.0,77.0
213331,J. Tah,24.0,Jonathan Tah,195,81,27,Germany,67.0,37.0,59.0,61.0,81.0,85.0
216388,A. Saint-Maximin,24.0,Allan Saint-Maximin,173,81,26,France,89.0,73.0,73.0,88.0,29.0,68.0
222737,Malcom,24.0,Malcom Filipe Silva de Oliveira,172,81,26,Brazil,83.0,79.0,78.0,84.0,28.0,66.0
225126,E. Skhiri,24.0,Ellyes Joris Skhiri,185,81,28,Tunisia,63.0,73.0,74.0,76.0,80.0,76.0
226226,G. Lo Celso,24.0,Giovani Lo Celso,177,81,27,Argentina,70.0,75.0,83.0,84.0,68.0,73.0
227950,Yeray,24.0,Yeray Álvarez López,182,81,28,Spain,64.0,49.0,68.0,65.0,83.0,76.0
232730,D. Kamada,24.0,鎌田 大地,184,81,26,Japan,79.0,73.0,80.0,83.0,54.0,64.0
233096,D. Dumfries,24.0,Denzel Justus Morris Dumfries,188,81,27,Netherlands,83.0,63.0,70.0,73.0,78.0,89.0
235944,Brais Méndez,24.0,Brais Méndez Portela,187,81,26,Spain,71.0,80.0,82.0,81.0,65.0,73.0
236276,A. Danjuma,24.0,Arnaut Danjuma Adam Groeneveld,178,81,26,Netherlands,86.0,81.0,76.0,83.0,44.0,67.0
236786,M. Terrier,24.0,Martin Terrier,184,81,26,France,84.0,82.0,75.0,79.0,36.0,72.0
252308,A. Al Musrati,24.0,Almoatasembellah Ali Mohamed Al musrati,189,81,27,Libya,62.0,66.0,71.0,71.0,80.0,84.0
120533,Pepe,24.0,Kléper Laveran de Lima Ferreira,188,81,40,Portugal,75.0,51.0,60.0,61.0,81.0,87.0
140233,G. Ochoa,24.0,Francisco Guillermo Ochoa Magaña,185,81,37,Mexico,,,,,,
157481,Raúl Albiol,24.0,Raúl Albiol Tortajada,190,81,37,Spain,36.0,41.0,62.0,63.0,85.0,68.0
163587,K. Schmeichel,24.0,Kasper Peter Schmeichel,189,81,36,Denmark,,,,,,
168651,I. Rakitić,24.0,Ivan Rakitić,184,81,35,Croatia,50.0,79.0,84.0,78.0,74.0,70.0
175943,D. Mertens,24.0,Dries Mertens,169,81,36,Belgium,76.0,80.0,80.0,83.0,40.0,49.0
178005,Rui Patrício,24.0,Rui Pedro dos Santos Patrício,190,81,35,Portugal,,,,,,
178213,E. Capoue,24.0,Etienne Capoue,190,81,34,France,50.0,75.0,78.0,75.0,79.0,78.0
179645,S. Kjær,24.0,Simon Thorup Kjær,190,81,34,Denmark,59.0,54.0,64.0,60.0,83.0,76.0
184087,T. Alderweireld,24.0,Toby Albertine Maurits Alderweireld,186,81,34,Belgium,54.0,61.0,74.0,67.0,83.0,79.0
184941,A. Sánchez,24.0,Alexis Alejandro Sánchez Sánchez,169,81,34,Chile,71.0,83.0,80.0,85.0,48.0,66.0
189575,Muniain,24.0,Iker Muniain Goñi,170,81,30,Spain,80.0,74.0,81.0,85.0,51.0,60.0
190941,L. Hrádecký,24.0,Lukáš Hrádecký,192,81,33,Finland,,,,,,
191202,N. Matić,24.0,Nemanja Matić,194,81,34,Serbia,34.0,67.0,77.0,77.0,79.0,78.0
192563,B. Leno,24.0,Bernd Leno,189,81,31,Germany,,,,,,
192883,H. Mkhitaryan,24.0,Henrikh Mkhitaryan,177,81,34,Armenia,78.0,79.0,79.0,83.0,56.0,72.0
197655,S. Coates,24.0,Sebastián Coates Nión,196,81,32,Uruguay,66.0,49.0,55.0,62.0,82.0,88.0
198219,L. Insigne,24.0,Lorenzo Insigne,163,81,32,Italy,80.0,78.0,81.0,86.0,36.0,44.0
198717,W. Zaha,24.0,Wilfried Zaha,180,81,30,Côte d'Ivoire,90.0,78.0,72.0,85.0,37.0,76.0
199304,Danilo,24.0,Danilo Luiz da Silva,184,81,31,Brazil,73.0,67.0,74.0,74.0,83.0,78.0
199915,L. Dunk,24.0,Lewis Dunk,192,81,31,England,45.0,51.0,66.0,66.0,82.0,80.0
200260,S. Berghuis,24.0,Steven Berghuis,182,81,31,Netherlands,77.0,82.0,82.0,81.0,40.0,69.0
200888,Danilo Pereira,24.0,Danilo Luís Hélio Pereira,188,81,31,Portugal,50.0,63.0,70.0,71.0,80.0,86.0
201455,G. Kondogbia,24.0,Geoffrey Edwin Kondogbia,188,81,30,Central African Republic,69.0,75.0,76.0,76.0,81.0,89.0
201995,Felipe Anderson,24.0,Felipe Anderson Pereira Gomes,175,81,30,Brazil,87.0,78.0,77.0,85.0,63.0,73.0
204614,Mário Rui,24.0,Mário Rui Silva Duarte,170,81,32,Portugal,81.0,57.0,77.0,80.0,76.0,68.0
205175,A. Milik,24.0,Arkadiusz Krystian Milik,186,81,29,Poland,59.0,83.0,72.0,78.0,40.0,74.0
206511,M. Arnold,24.0,Maximilian Arnold,184,81,29,Germany,66.0,79.0,79.0,78.0,76.0,75.0
207421,L. Trossard,24.0,Leandro Trossard,171,81,28,Belgium,81.0,80.0,78.0,84.0,30.0,61.0
207566,William Carvalho,24.0,William Silva de Carvalho,187,81,31,Portugal,45.0,68.0,78.0,76.0,76.0,84.0
208618,Lucas Vázquez,24.0,Lucas Vázquez Iglesias,173,81,32,Spain,81.0,73.0,80.0,80.0,73.0,69.0
209297,Fred,24.0,Frederico Rodrigues de Paula Santos,169,81,30,Brazil,75.0,69.0,79.0,81.0,76.0,70.0
209519,G. Laborde,24.0,Gaëtan Laborde,181,81,29,France,72.0,81.0,76.0,79.0,40.0,79.0
210385,Rui Silva,24.0,Rui Tiago Dantas da Silva,191,81,29,Portugal,,,,,,
212523,Anderson Talisca,24.0,Anderson Souza Conceição,189,81,29,Brazil,79.0,84.0,76.0,81.0,52.0,73.0
214097,B. Bourigeaud,24.0,Benjamin Bourigeaud,178,81,29,France,73.0,77.0,82.0,81.0,67.0,76.0
215316,G. Rulli,24.0,Gerónimo Rulli,189,81,31,Argentina,,,,,,
215333,D. Zapata,24.0,Duván Esteban Zapata Banguera,189,81,32,Colombia,75.0,80.0,63.0,77.0,35.0,85.0
216201,Iñaki Williams,24.0,Iñaki Williams Arthuer,186,81,29,Ghana,94.0,78.0,71.0,79.0,43.0,84.0
216354,A. Kramarić,24.0,Andrej Kramarić,177,81,32,Croatia,72.0,81.0,76.0,82.0,32.0,74.0
216409,M. Politano,24.0,Matteo Politano,171,81,29,Italy,83.0,77.0,78.0,84.0,42.0,55.0
219693,Diego Carlos,24.0,Diego Carlos Santos Silva,186,81,30,Brazil,67.0,47.0,63.0,67.0,81.0,77.0
221992,H. Lozano,24.0,Hirving Rodrigo Lozano Bahena,175,81,27,Mexico,93.0,76.0,72.0,82.0,41.0,61.0
226271,Fabián Ruiz,24.0,Fabián Ruiz Peña,189,81,27,Spain,55.0,78.0,79.0,80.0,74.0,72.0
230256,Adryan Zonta,24.0,Adryan Juliano Zonta Torres,172,81,31,Brazil,93.0,66.0,75.0,76.0,72.0,77.0
230258,Rosival Dourado,24.0,Rosival Jailson Dourado Santos,175,81,23,Brazil,77.0,57.0,74.0,77.0,82.0,69.0
230294,Adriano Bisesi,24.0,Louri Adriano Bisesi Barbosa,188,81,31,Brazil,78.0,84.0,62.0,72.0,33.0,72.0
230347,Welington Dano,24.0,Welington Kauê Dano Nascimento,178,81,23,Brazil,79.0,54.0,76.0,79.0,75.0,74.0
230384,Nailton Suzuki,24.0,Nailton Suzuki Ito,180,81,27,Brazil,82.0,73.0,77.0,82.0,52.0,71.0
230430,Oswaldinato,24.0,Marvin Oswaldo Rangel Azevedo,184,81,31,Brazil,76.0,81.0,67.0,77.0,20.0,79.0
230977,M. Almirón,24.0,Miguel Ángel Almirón Rejala,174,81,29,Paraguay,87.0,77.0,75.0,81.0,56.0,64.0
236045,Reinildo,24.0,Reinildo Isnard Mandava,180,81,29,Mozambique,84.0,55.0,68.0,75.0,80.0,79.0
239093,J. Clauss,24.0,Jonathan Clauss,178,81,30,France,83.0,69.0,76.0,78.0,70.0,70.0
244263,A. Rrahmani,24.0,Amir Rrahmani,192,81,29,Kosovo,63.0,51.0,58.0,62.0,83.0,80.0
251852,K. Adeyemi,24.0,Karim-David Adeyemi,180,80,21,Germany,96.0,77.0,71.0,81.0,34.0,68.0
256903,Gonçalo Ramos,24.0,Gonçalo Matias Ramos,185,80,22,Portugal,77.0,78.0,65.0,77.0,47.0,82.0
260815,Arnau Martínez,24.0,Arnau Martínez López,181,80,20,Spain,79.0,50.0,72.0,76.0,76.0,70.0
237681,T. Kubo,24.0,久保 建英,173,80,22,Japan,84.0,75.0,76.0,83.0,40.0,60.0
239807,D. Frattesi,24.0,Davide Frattesi,178,80,23,Italy,79.0,71.0,78.0,81.0,68.0,70.0
241390,E. Elmas,24.0,Eljif Elmas,184,80,23,North Macedonia,75.0,73.0,76.0,84.0,66.0,69.0
246191,J. Álvarez,24.0,Julián Álvarez,170,80,23,Argentina,79.0,81.0,76.0,83.0,55.0,76.0
262621,G. Mamardashvili,24.0,Giorgi Mamardashvili,199,80,22,Georgia,,,,,,
231410,Brahim,24.0,Brahim Abdelkader Díaz,171,80,23,Spain,81.0,71.0,77.0,83.0,30.0,49.0
234569,Florentino,24.0,Florentino Ibrain Morris Luís,184,80,23,Portugal,58.0,47.0,67.0,73.0,79.0,78.0
235619,M. Edwards,24.0,Marcus Edwards,168,80,24,England,85.0,73.0,71.0,86.0,33.0,48.0
236987,B. Kamara,24.0,Boubacar Bernard Kamara,184,80,23,France,68.0,54.0,72.0,73.0,80.0,79.0
237221,J. Foyth,24.0,Juan Marcos Foyth,187,80,25,Argentina,71.0,46.0,71.0,72.0,81.0,77.0
248148,Zubimendi,24.0,Martín Zubimendi Ibáñez,181,80,24,Spain,64.0,65.0,74.0,75.0,78.0,71.0
256079,M. Caicedo,24.0,Moisés Isaac Caicedo Corozo,178,80,21,Ecuador,74.0,63.0,72.0,77.0,77.0,74.0
231352,T. Abraham,24.0,Tammy Bakumo-Abraham,195,80,25,England,81.0,76.0,66.0,77.0,36.0,80.0
231521,E. Palacios,24.0,Exequiel Alejandro Palacios,178,80,24,Argentina,64.0,74.0,77.0,79.0,79.0,73.0
233738,Zubeldia,24.0,Igor Zubeldía Elorza,181,80,26,Spain,72.0,63.0,74.0,73.0,80.0,81.0
234574,Diogo Dalot,24.0,José Diogo Dalot Teixeira,184,80,24,Portugal,81.0,61.0,76.0,78.0,75.0,79.0
235997,Fran Beltrán,24.0,Francisco José Beltrán Peinado,165,80,24,Spain,58.0,56.0,78.0,77.0,78.0,66.0
236355,Luiz Felipe,24.0,Luiz Felipe Ramos Marchi,187,80,26,Italy,72.0,29.0,61.0,68.0,81.0,74.0
236804,F. Medina,24.0,Facundo Axel Medina,184,80,24,Argentina,71.0,36.0,69.0,70.0,80.0,78.0
237985,K. Danso,24.0,Kevin Danso,190,80,24,Austria,78.0,32.0,55.0,62.0,79.0,85.0
238067,N. Zaniolo,24.0,Nicolò Zaniolo,190,80,23,Italy,83.0,78.0,72.0,81.0,51.0,86.0
243593,A. Laurienté,24.0,Armand Laurienté,177,80,24,France,84.0,76.0,75.0,82.0,35.0,47.0
245630,Y. Fofana,24.0,Youssouf Fofana,185,80,24,France,69.0,67.0,74.0,77.0,78.0,79.0
246186,Arthur Cabral,24.0,Arthur Mendonça Cabral,186,80,25,Brazil,74.0,79.0,64.0,76.0,32.0,80.0
247103,D. Hancko,24.0,Dávid Hancko,188,80,25,Slovakia,79.0,64.0,72.0,74.0,80.0,81.0
247257,Ibañez,24.0,Roger Ibañez Da Silva,185,80,24,Brazil,85.0,32.0,45.0,60.0,82.0,81.0
255253,Vitinha,24.0,Vítor Machado Ferreira,172,80,23,Portugal,69.0,68.0,79.0,85.0,70.0,66.0
224158,S. Amrabat,24.0,Sofyan Amrabat,185,80,26,Morocco,68.0,71.0,77.0,79.0,74.0,80.0
228813,Aleix García,24.0,Aleix García Serrano,173,80,26,Spain,64.0,74.0,81.0,80.0,71.0,66.0
229880,A. Wan-Bissaka,24.0,Aaron Wan-Bissaka,183,80,25,England,83.0,50.0,68.0,77.0,77.0,71.0
231936,B. White,24.0,Benjamin White,185,80,25,England,72.0,30.0,70.0,74.0,82.0,77.0
231943,Richarlison,24.0,Richarlison de Andrade,184,80,26,Brazil,77.0,79.0,72.0,82.0,53.0,78.0
234742,H. Barnes,24.0,Harvey Lewis Barnes,185,80,25,England,85.0,77.0,75.0,81.0,43.0,69.0
240679,T. Koopmeiners,24.0,Teun Koopmeiners,183,80,25,Netherlands,68.0,75.0,80.0,76.0,76.0,77.0
220901,David Raya,24.0,David Raya Martin,183,80,27,Spain,,,,,,
221087,Pau López,24.0,Pau López Sabata,189,80,28,Spain,,,,,,
226491,K. Tierney,24.0,Kieran Tierney,180,80,26,Scotland,80.0,60.0,75.0,78.0,76.0,75.0
227813,O. Zinchenko,24.0,Oleksandr Zinchenko,175,80,26,Ukraine,66.0,66.0,83.0,83.0,78.0,69.0
237942,P. Estupiñán,24.0,Pervis Josué Estupiñán Tenorio,175,80,25,Ecuador,77.0,47.0,71.0,76.0,77.0,75.0
210897,C. Mbemba,24.0,Chancel Mbemba Mangulu,182,80,28,Congo DR,73.0,55.0,65.0,67.0,80.0,81.0
211300,A. Martial,24.0,Anthony Martial,184,80,27,France,80.0,78.0,73.0,84.0,35.0,66.0
221660,V. Lindelöf,24.0,Victor Jörgen Nilsson Lindelöf,187,80,28,Sweden,59.0,51.0,73.0,72.0,81.0,76.0
221697,O. Watkins,24.0,Ollie Watkins,180,80,27,England,84.0,79.0,68.0,76.0,46.0,75.0
222028,J. Weigl,24.0,Julian Weigl,186,80,27,Germany,56.0,64.0,77.0,76.0,76.0,74.0
223550,J. Omlin,24.0,Jonas Omlin,190,80,29,Switzerland,,,,,,
226162,E. Buendía,24.0,Emiliano Buendía,172,80,26,Argentina,69.0,74.0,81.0,83.0,66.0,71.0
226221,Aritz Elustondo,24.0,Aritz Elustondo Irribaria,180,80,29,Spain,64.0,39.0,64.0,61.0,80.0,77.0
228941,André Silva,24.0,André Miguel Valente da Silva,185,80,27,Portugal,74.0,80.0,70.0,81.0,46.0,77.0
232665,M. Arambarri,24.0,Mauro Wilney Arambarri Rosa,175,80,27,Uruguay,62.0,65.0,74.0,76.0,79.0,78.0
236632,David Neres,24.0,David Neres Campos,175,80,26,Brazil,86.0,75.0,75.0,86.0,43.0,64.0
238896,Pepê,24.0,Eduardo Gabriel Aquino Cossa,173,80,26,Brazil,86.0,68.0,71.0,83.0,62.0,60.0
255565,K. Mitoma,24.0,三笘 薫,178,80,26,Japan,84.0,73.0,74.0,85.0,57.0,65.0
138956,G. Chiellini,24.0,Giorgio Chiellini,187,80,38,Italy,64.0,46.0,60.0,58.0,81.0,82.0
146536,Jesús Navas,24.0,Jesús Navas González,172,80,37,Spain,82.0,68.0,79.0,80.0,76.0,55.0
169416,C. Vela,24.0,Carlos Alberto Vela Garrido,177,80,34,Mexico,77.0,79.0,77.0,82.0,29.0,63.0
170368,E. Lamela,24.0,Erik Lamela,181,80,31,Argentina,79.0,77.0,78.0,83.0,54.0,69.0
173426,S. Mignolet,24.0,Simon Luc Hildebert Mignolet,193,80,35,Belgium,,,,,,
174543,C. Bravo,24.0,Claudio Andrés Bravo Muñoz,184,80,40,Chile,,,,,,
176550,D. Ospina,24.0,David Ospina Ramírez,183,80,34,Colombia,,,,,,
178086,Adán,24.0,Antonio Adán Garrido,190,80,36,Spain,,,,,,
181291,G. Wijnaldum,24.0,Georginio Gregion Emile Wijnaldum,175,80,32,Netherlands,68.0,72.0,77.0,80.0,77.0,74.0
182494,F. Muslera,24.0,Néstor Fernando Muslera Micol,190,80,37,Uruguay,,,,,,
183711,J. Henderson,24.0,Jordan Henderson,187,80,33,England,61.0,73.0,80.0,77.0,76.0,78.0
184200,M. Arnautović,24.0,Marko Arnautović,192,80,34,Austria,74.0,79.0,78.0,79.0,44.0,80.0
184344,L. Bonucci,24.0,Leonardo Bonucci,190,80,36,Italy,47.0,59.0,70.0,71.0,82.0,75.0
184392,M. Darmian,24.0,Matteo Darmian,183,80,33,Italy,71.0,59.0,73.0,76.0,83.0,71.0
187598,Rafael Tolói,24.0,Rafael Tolói,185,80,32,Italy,67.0,52.0,59.0,65.0,82.0,82.0
188567,P. Aubameyang,24.0,Pierre-Emerick Emiliano François Aubameyang,187,80,34,Gabon,83.0,81.0,72.0,77.0,35.0,64.0
189271,F. Coquelin,24.0,Francis Coquelin,176,80,32,France,67.0,68.0,78.0,79.0,78.0,79.0
190149,De Marcos,24.0,Óscar de Marcos Arana,182,80,34,Spain,79.0,64.0,75.0,75.0,77.0,79.0
193082,J. Cuadrado,24.0,Juan Guillermo Cuadrado Bello,179,80,35,Colombia,88.0,73.0,78.0,84.0,74.0,68.0
193165,J. Corona,24.0,Jesús Manuel Corona Ruíz,173,80,30,Mexico,81.0,65.0,79.0,86.0,73.0,67.0
193198,N. Gudelj,24.0,Nemanja Gudelj,187,80,31,Serbia,55.0,73.0,78.0,70.0,79.0,85.0
193698,O. Baumann,24.0,Oliver Baumann,187,80,33,Germany,,,,,,
197061,J. Matip,24.0,Joël Andre Job Matip,194,80,31,Cameroon,61.0,46.0,67.0,70.0,81.0,77.0
197781,Isco,24.0,Francisco Román Alarcón Suárez,176,80,31,Spain,62.0,72.0,80.0,83.0,59.0,56.0
198164,Jonathan Viera,24.0,Jonathan Viera Ramos,171,80,33,Spain,80.0,74.0,79.0,80.0,63.0,72.0
199564,Sergi Roberto,24.0,Sergio Roberto Carnicer,178,80,31,Spain,74.0,63.0,79.0,77.0,75.0,73.0
199576,Oriol Romeu,24.0,Oriol Romeu Vidal,183,80,31,Spain,43.0,54.0,69.0,67.0,79.0,82.0
201389,C. Biraghi,24.0,Cristiano Biraghi,185,80,30,Italy,76.0,69.0,78.0,77.0,76.0,75.0
201399,M. Icardi,24.0,Mauro Emanuel Icardi Rivero,181,80,30,Argentina,67.0,81.0,69.0,73.0,40.0,72.0
201519,J. Veretout,24.0,Jordan Veretout,177,80,30,France,74.0,75.0,78.0,79.0,76.0,80.0
202477,Deulofeu,24.0,Gerard Deulofeu Lázaro,177,80,29,Spain,90.0,79.0,76.0,86.0,30.0,67.0
202651,Suso,24.0,Jesús Joaquín Fernández Sáez de la Torre,177,80,29,Spain,72.0,76.0,80.0,83.0,32.0,51.0
202884,L. Spinazzola,24.0,Leonardo Spinazzola,186,80,30,Italy,91.0,64.0,72.0,79.0,76.0,69.0
204234,Edgar Badia,24.0,Edgar Badia Guardiola,180,80,31,Spain,,,,,,
204923,M. Sabitzer,24.0,Marcel Sabitzer,178,80,29,Austria,69.0,81.0,80.0,80.0,72.0,75.0
205431,N. Füllkrug,24.0,Niclas Füllkrug,188,80,30,Germany,62.0,83.0,70.0,74.0,40.0,78.0
205632,L. Ocampos,24.0,Lucas Ariel Ocampos,187,80,28,Argentina,79.0,80.0,77.0,81.0,62.0,83.0
205686,T. Savanier,24.0,Téji Tedy Savanier,172,80,31,France,62.0,75.0,83.0,82.0,68.0,70.0
208104,Matheus,24.0,Matheus Lima Magalhães,190,80,30,Brazil,,,,,,
208421,Saúl,24.0,Saúl Ñíguez Esclápez,184,80,28,Spain,69.0,76.0,76.0,78.0,77.0,75.0
208448,E. Forsberg,24.0,Emil Peter Forsberg,177,80,31,Sweden,65.0,73.0,82.0,82.0,36.0,61.0
208461,M. de Roon,24.0,Marten Elco de Roon,185,80,32,Netherlands,69.0,70.0,71.0,72.0,82.0,83.0
208670,H. Ziyech,24.0,Hakim Ziyech,181,80,30,Morocco,74.0,75.0,83.0,81.0,50.0,64.0
210021,H. Mukhtar,24.0,Hany Mukhtar,173,80,28,Germany,82.0,75.0,80.0,82.0,44.0,64.0
211256,N. Tagliafico,24.0,Nicolás Alejandro Tagliafico,172,80,30,Argentina,79.0,56.0,72.0,75.0,78.0,80.0
217036,Álex Moreno,24.0,Alexandre Moreno Lopera,179,80,30,Spain,87.0,69.0,73.0,77.0,76.0,70.0
219789,H. Traoré,24.0,Hamari Traoré,175,80,31,Mali,82.0,57.0,72.0,76.0,75.0,78.0
223273,M. Pašalić,24.0,Mario Pašalić,189,80,28,Croatia,73.0,78.0,76.0,80.0,67.0,77.0
223710,V. Muriqi,24.0,Vedat Muriqi,194,80,29,Kosovo,55.0,82.0,63.0,73.0,29.0,82.0
